Kommentar-ID;Artikel-ID;Datum;Titel;Anzahl_Kommentare;Problematisierung;Lösungsvorschlag;Anzahl_Lösungsvorschläge;I_Ausführlichkeit;Konstruktive_Wortwahl;Mitigation/Adaption;Bürger_innen;II_Ausführlichkeit;Kommentar;User-Name;Lösungsansätze;Haltung_Lösungsansätze;Haltung_Klimakrise;Adressat_in;Lob;Kritik;Beleidigung_Inzivilität
ZO_028_012;ZO_028;220803;Denn sie wissen, was sie nicht tun;128;1;2;0;99;2;99;99;99;"Jeder über 50 denkt sich - ich erleb das totale Chaos eh nicht also was soll's
jeder zwischen 30 und 50 denkt sich - ich muss noch schnell alles geniesen bevor es zu spät ist - also was soll's
alle unter 30 denken sich - die Alten machen nicht mit - also was soll's - oder sie denken überhaupt nicht !";Albtraumbear;4;99;9;6;4;4;3
ZO_028_013;ZO_028;220803;Denn sie wissen, was sie nicht tun;128;1;2;0;99;2;99;99;99;"Erst durch den technischen Fortschritt und den damit verbundenen mobilen Lebensstil ist der menschengemachte Klimawandel möglich geworden.
Hier fällt mir nur ein: Aber Gott wird die „vernichten, die die Erde zerstören“ (Offenbarung 11:18).
Dabei ist der Auftrag an uns klar: ""Gott nahm den Menschen und ließ ihn im Garten Ẹden wohnen. Er sollte ihn bebauen und pflegen."" (1. Mose 2,15) Wir sollen die Wildnis also im Sinne einer dominium terrae umgestalten, aber keineswegs zerstören.";SW40;4;99;9;9;4;4;3
ZO_028_014;ZO_028;220803;Denn sie wissen, was sie nicht tun;128;1;2;0;99;2;99;99;99;"Ich frage mich, ob es jemals in der Geschichte der Menschheit eine Gesellschaft bzw. eine Zivilisation gab, die präventiv fähig und bereit war, die Art und Weise, wie sie lebte, radikal um 180° Grad zu ändern, um in der Zukunft weiter (über)leben zu können?
Oder funktionieren gesellschaftliche / zivilisatorische Veränderungen nur über reaktive Anpassungen an die aktuelle bestehende Umwelt, quasi als evolutionärer Prozess, auch wenn die Gesellschaft / Zivilisation die Veränderungen ihrer Lebensumwelt(en) maßgeblich selbst herbeigeführt hat?
Und wer es nicht schafft, überlebt nicht und stirbt aus?";kusselix;4;99;9;9;4;4;3
ZO_028_015;ZO_028;220803;Denn sie wissen, was sie nicht tun;128;1;2;0;99;2;99;99;99;Ooooder: Wir haben immernoch das selbe Primatengehirn was dafür gedacht ist ganzjährig durch die tropische Savanne zu rennen, von der Hand in den Mund zu leben, nur von 12 bis Mittag zu planen und sich dabei wenn überhaupt um die paar Leute mit denen man zusammenlebt Gedanken zu machen. Jetzt handeln bzw. verzichten, um Jahre im vorraus Auswirkungen auf Menschen, die man niemals sehen wird zu vermeiden ist schon sehr weit weg davon.;Bananenkönig;4;99;9;6;4;4;3
ZO_028_016;ZO_028;220803;Denn sie wissen, was sie nicht tun;128;1;2;0;99;2;99;99;99;"Auch wenn ich mit dieser meiner Meinung meist auf konzentrierten Widerspruch stosse, muss ich sie doch wieder hinschreiben:
Das sich Hinwenden zum ungehemmten Konsum ist nicht nur die Ursache unserer jetzigen Probleme, sondern auch die Folge der zu geringen Anstrengung hinsichtlich der Bildung.

Allerdings, mehr Anstrengung in Richtung Bildung können wir von den *jetzigen* Politikern auch nicht erwarten, sie würden sich ja um jeglichen Wahlerfolg bringen (mit ganz wenigen Ausnahmen).";TheBearx;2;99;1;1;4;4;3
ZO_028_017;ZO_028;220803;Denn sie wissen, was sie nicht tun;128;1;2;0;99;2;99;99;99;"Trotz der vielen zutreffenden und wirklich gut formulierten Problempunkte, habe ich leider den Eindruck, der Author schüttet ein Stück weit mittels klassischer Kapitalismuskritik und Verzichtsmoral das freiheitlich-demokratische Kind mit dem Krisenbad aus.

Ein paar kleine Anmerkungen:
1. Natürlich kann nur der Staat die großen Krisen (ggf präventiv) abwenden. Das hat nichts mit links , konservativ oder neoliberal zu tun. Nicht einmal der böse böse Hayek hat diese unerlässliche staatliche Aufgabe bestritten, ganz im Gegenteil.

2. Je heftiger die Krise und je weniger Prävention, desto stärker der notwendige staatliche Eingriff. Umgekehrt: je früher die Vorbeugung, desto eher kann man mit „sanfterer“ Steuerung arbeiten. Eine einfache CO2 Bepreisung in den 90ern - wir stünden heute ganz anders da.

3. Ein Problem in liberalen Demokratien liegt darin, dass in den Entscheidungsprozessen die politischen Kriterien die sachlichen oft überlagern. Es wird in politischen Kosten und politischem Kapital gedacht. Es geht um Wahlchancen.

Frühe Krisenprävention hat sachlich gesehen die geringsten Kosten und verhindert zugleich hohen Schaden - politisch gesehen aber hat sie hohe Kosten und bringt wenig Kapital. Krisenmanagement hingegen ist in der Sache sehr teuer und führt zu unnötig hohen Schäden, kann aber wenigstens politisches Kapital einbringen, welches die Kosten rechtfertigt. Es ist quasi eine Art „politisches Präventionsparadox“";Max Michael;2;99;1;1;1;1;3
ZO_028_018;ZO_028;220803;Denn sie wissen, was sie nicht tun;128;1;2;0;99;2;99;99;99;"Politisch gesehen betrachten inzwischen Leute aus allen Lagern den Staat oder die Gemeinschaft als böswilligen Feind. Wer noch auf den Gemeinschaftsgedanken setzt gilt vielen als hoffnungslos altmodisch und von der Zeit überholt.

Wobei es hinsichtlich der Krisenvorsorge schon noch einen Unterschied gibt. Rechte und Liberale wollen eher für sich selbst vorsorgen und sehen dementsprechend auch alle anderen in der Verantwortung für sich selbst vorzusorgen. Während Linke in dem Punkt doch noch an den Gedanken einer allgemeinen staatlichen Vorsorge glauben die niemanden zurücklässt.. You never walk alone.

Aber der Wettbewerbsgedanke, die Furcht im Konkurrenzkampf zu kurz zu kommen und durch freiwilligen Verzicht in Nachteil zu kommen stehen der Vorsorge gegen langfristige Bedrohungen - wie Gasknappheit und Klimawandel - im Wege.";Paul der Erste;4;99;9;1;4;4;3
ZO_028_019;ZO_028;220803;Denn sie wissen, was sie nicht tun;128;1;2;0;99;2;99;99;99;"Es ist ja nicht so, dass es in Mitteleuropa gottgegeben nicht genug Wasser gibt für die Bevölkerung. Man muss es halt suchen. In Afrika sind die Europäer mit dem guten Beispiel voran gegangen und haben in den abgelegensten Orten Brunnen gegraben.

Das ist in Europa nicht mehr in Mode. Man verbietet den Leuten einfach ihre Gärten zu giessen und gut ist. Dass Millionen von Gärten verdorren, Millionen von investiertem Geld in heimischen Gärten zu verdorrten Ueberresten werden, interessiert, z.B. in Frankreich, bzw. in Paris niemanden. Man stellt einfach fest, dass es zu wenig Wasser hat, das 3. Jahr in Folge. Merkwürdig. Die Produktion von Trinkwasser der Weltmarken findet genau dort statt, wo ein Giessverbot herrscht....

Das sind so Dinge, die Leute in Bezug auf die Umwelt gleichgültig werden lassen. Selbst muss man auf alles mögliche verzichten, aber einem selbst hilft niemand.";h123987qwert;4;99;9;1;4;4;3
ZO_028_020;ZO_028;220803;Denn sie wissen, was sie nicht tun;128;1;2;0;99;2;99;99;99;Die Menschen leben im Hier und Jetzt, so einfach ist es.Denke ich.;John90;4;99;9;6;4;4;3
ZO_030_001;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;Man hört nicht mehr viel - haben FFF, Great und Luisa etwa schon vor Verzweiflung aufgegeben?;Leos Tochter;4;9;9;9;4;4;3
ZO_030_002;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;„Je besser sie sich anpassen desto weniger müssen sie zahlen“. Erst mal vernünftig, führt allerdings dazu dass z.B. Finnland als „leichter Nettogewinner“ wenig bis gar nichts beitragen müsste.;Hal2012;1;2;1;2;4;4;3
ZO_030_003;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"Auf dem Agrarsektor müssen wir einerseits schnell von Staaten lernen, welche die Bewässerung trotz Wasserknappheit besser managen - z.B. Tröpfchenbewässerung, Unterbaumanpflanzungen etc. und die Pflanzensorten anpassen.

Andererseits muß der Gewässer- und Grundwasserschutz schärfer gegen Verschmutzungen vorgehen sowohl aus landwirtschaftlichen Quellen: Gülle, Pestizide wie auch industrieller und individueller (nicht/schwer abbaubare Abwasserstoffe)

Das dies nicht einfach ist, zeigt sich an den konflikten der niederländischen Regierung mit den tierhaltenden Bauern.

Wobei Gülle mit anderen pflanzlichen Abfallstoffen vermischt, sich gut zur Biogasherstellung eignet und dabei auch guter Dünger als Restprodukt anfällt.

Lösungen auch außer Schadensversicherungen gibt es, nur das Verharren in bisherigen Praktiken führt zu den dargestellten Konflikten.";manus53;2;1;1;9;4;4;3
ZO_030_004;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"""Wissenschaftler sagen, dies sei nur ein Vorgeschmack auf das, was in den nächsten Jahrzehnten auf uns zukommt, selbst in dem optimistischen, aber immer unwahrscheinlicher werdenden Szenario,.."" WetterOnline hat für München am 17.7.22 ein Tmax von 37 °C vorhergesagt, heute beträgt die Vorhersage für den 17.7. nur noch 32°C. Abwarten...";Zeitreise1;4;9;2;9;4;4;3
ZO_030_005;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"""Bislang bleiben die globalen Bemühungen, auch in Europa, hinter den Erwartungen zurück. Dies ist zum Teil auf konkurrierende Ausgabenprioritäten und begrenzte Mittel zurückzuführen.""

Begrenzte Mittel? Dem wäre ja rel. einfach durch Umschichtung abzuhelfen, denn Geld ist Hülle und Fülle da, wie man u.a. Daten entnehmen kann. Außerdem hätte das dann gleichzeitig einen unmittelbaren Effekt auf CO2-Ausstoß usw.

https://de.statista.com/stat…
https://www.seemoz.de/oekomi…";Gänsebraten ist ein schönes Essen;2;9;1;2;4;4;3
ZO_030_006;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"Die Klimakrise wird das beherrschende Thema der nächsten Jahrzehnte sein.
Leider werde ich nicht mehr erleben, wie sie ausgeht.
Das ist, psychologisch gesehen, natürlich ein Problem, denn ich weiß jetzt schon, dass ich nur die Verschärfung der Probleme sehen werde, ganz egal, was ich tue.
Das wird Vielen so gehen. Und es wird eine der zentralen Schwierigkeiten sen, dass die Krise den persönlichen Horizont deutlich überschreitet.";Kapaster d.J.;4;9;1;9;4;4;3
ZO_030_007;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"""Der Klimawandel ...""
... spielt in der Wahrnehmung kaum noch eine Rolle, wenn es um Krieg, Arbeitsplätze, und ökonomische Probleme geht, wie wir alle momentan sehen können.
Es ist klar, dass der Klimawandel von den aller meisten Menschen der Welt als Luxusproblem gesehen wird, oder zumindest als ein Problem, welches anderen Problemen wie eben Krieg und co. ganz klar untergeordnet ist. Und daran werden auch keine noch so dratischen Prostestaktionen irgend etwas ändern, behaupte ich mal.
Man kann es nur immert und immert wieder vorbeten: Den Klimawandel kann man nur in Einklang der ökonomischen Bedürfnisse oder im Einklang ökonomische attraktiver Ziele angehen, aber niemals entgegen der ökonomischen Bedürfnisse. Es muss den Menschen ökonomisch gut gehen, und erst dann sind die bereit, sich um das Klima zu kümmern. Vorher nicht. Vorher werden die Menschen beim Klimawandel nicht (substantiell ernsthaft) tätig werden.
Alle empirischen Beobachtungen der Vergangenheit belegen dies ganz eindeutig.";Coiote;4;9;2;6;4;4;3
ZO_030_008;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;So sehr ich die Einschätzung des Artikels teile & einige der beschriebenen Maßnahmen wären durchaus sinnvoll, aber...wenn die Kippunkte überschritten sind, entwickelt sich eine unumkehrbare Eigendynamik & die ersten Anzeichen deuten nun genau darauf hin. Das ist dann eine Spirale, die wir kaum noch aufhalten können & die entstehenden Schäden werden sich exponentiell vergrößern. Da nützt uns so ein Fonds nur sehr begrenzt noch etwas.;Cougar65;1;2;1;9;1;1;3
ZO_030_009;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"""Fonds für den regionalen Zusammenhalt"" plus "" einen Versicherungsfonds"" natürlich zusätzlich zu dem Wiederaufbaufond aus dem Ursula von der Leyen ihren ""Green Deal"" finanziert und aus dem Green Deal finanziert sie auch die verschenkten CO2 Zertifikate für die EU Industrie bis 2035. Diese Geschenke brachten der EU Industrie immerhin ""50 Milliarden Euro Extragewinne für die europäische Industrie - so lautet die Bilanz von zwölf Jahren Emissionshandel, nach Berechnungen des niederländischen Instituts CE Delft."" https://www.zdf.de/nachricht…";Fragestellerin;1;3;9;2;4;4;3
ZO_030_010;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"Eine Erhöhung der durchschnittlichen Temperaturen könnten mehr Ernten im Jahr ermöglichen, wenn genügend Wasser zur Verfügung steht.

Und wenn ich mir die Situation in Spanien anschaue, dass seit vielen Jahren viel zu viel Grundwasser für den Anbau für Gemüse, das exportiert wird, entnimmt, halte ich das, was die Autoren im Artikel schreiben, für eine Illusion. Der Dummheit kann man nicht mit Geld begegnen.";Kenan79;2;3;9;7;4;1;1
ZO_030_011;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"Höchste Zeit, ja,
Nachdem seit 70 Jahren vor der Klimakrise und seit Jahrhunderten vor gesellschaftlichen Spaltungen angesichts von Katastrophen gewarnt wurde.";Jinx Powder;4;9;1;9;4;4;3
ZO_030_012;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"Kapiert es doch endlich! Die Maßnahmen zur Verringerung der globalen Erderwärmung haben wit Jahrzehnte verpennt. Nun sind etliche Kippelemente aktiviert oder sind kurz davor. Wir kriegen das nicht mehr hin.
Unsere Kinder und Enkel dürften das in aller Härte ausbaden müssen.";Sumpfmeise;4;3;1;6;4;4;3
ZO_030_013;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"Niederlande im Klimawandel: Schwimmende Häuser gegen ""Land unter""
https://www.youtube.com/watc…
This GIANT wind turbine can power your house for two days with one spin!
https://www.youtube.com/watc…";Igraewe;2;9;9;9;4;4;3
ZO_030_014;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;Gut wenn man sich die vorhersagen des aktuellen GFS Laufs (12z 9.7.) für Montag den 18.7. Anschaut sind wir gleichermaßen betroffen. Der DMO output davon macht 43-45 in NRW. Da käme in den Städten der Kölner bucht nochwas drauf. Hoffen wir das das noch verworfen wird.;the remoseful lobster;4;9;9;9;4;4;3
ZO_030_015;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"Es ist sehr traurig, dass Europa Dinge, die seit Jahrzehnten bekannt sind, erst so allmählich realisiert. Außerdem befürchte ich, dass es mit der Einheit Europas nicht mehr weit her sein wird, wenn der Mittelmeerraum ""unbewohnbar"" wird - was natürlich ein ""bösartiges Gerücht"" ist (auch wenn man es in vielen Büchern nachlesen kann).";Wuerther;4;9;1;2;4;4;3
ZO_030_016;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"Was wir an der Klima""katastrophe"" so bejammern und beklagen ist die Einsicht, dass es von nun ab an unseren Wohlstand geht, SUFF, Tatschfone, Malle-Besäufnis für 3 Tage und was dergleichen Fettlebe mehr ist.

Dem Klima ist das scheißegal ( ja! ) und die Evolution hat auch schon schnellere Katastrophen irgendwie überlebt, Chicxulub war sicher ""schneller"", was die zeitliche Abfolge anging. Was wir zu wenig adressieren, ist der Verlust aller über Jahrmillionen gespeicherter CH-Ressourcen, spätestens in den kommenden 500 Jahren, so, als sei die Menschheitsgeschichte dann vorbei. Selbst wenn wir mit Fingerschnippen und Fußaufstampfen ( oder in Bäumen festbinden oder auf der Straße festkleben ) genau morgen die Energie""wende"" geschafft hätten - glubt wirklich jemand, dass dann übermorgen die Klima""katastrophe"" vorbei wäre?

Lassen wir doch die Simulanten rechnen und bereiten uns auf ein solchermaßen vorhergesagtes schlimmes Szenario vor ... ...denn - befürchte ich - es wird vermutlich noch schlimmer kommen.";DeleturusRedactionemSalutat;4;9;1;6;4;4;3
ZO_030_017;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"Danke für diesen Artikel.

Ein Sammelsurium an Plattitüden

Europa ist im Vergleich zur restlichen Welt, nur ein kleiner Flecken auf dem Globus. Erdbeben gibt es kaum, aber wenn dann eher leichte. Vulkane gibt es auch. Aber im Norden Europas eher weniger. Es gibt im Norden stärkere Regenfälle, die zu Überschwemmungen führen können. Es gibt im Süden größere Trockenheit, die zu zerstörten Böden führen können. Weil mehr Energie in der Atmosphäre ist, können sich die Verhältnisse zeitweilig sehr schnell drehen. Wer baut Wasserspeicher und Dämme in der Wüste? Wer baut Wasserversorgungsnetze für die Felder? Wind, Sonne, Niederschläge haben mehr Energie und uns geht die Energie aus. An der Veränderung arbeiten alle diejenigen, die nicht formalgetreu am richtigen Stillstand arbeiten. An der Formulierung des politischen Willens wirken die nationalen Parteien mit, die damit jede erdenkliche Entwicklung in wissender Voraussicht vorweg nehmen. Natürlich unterstützt durch die Expertise der Experten, deren Expertise situativ gefordert oft die Grenzen ihres Fachgebietes überschreitend auf die Expertise anderer Experten anderer Fachgebiete zurückgreifen muss, denen es ebenso ergeht. Das kann gemeinsam nur gutgehen wenn es nicht schiefgeht, denn dann kommt es zum Lockdown im Klimawandel und alle denen es auf den Straßen zu heis, zu kalt, zu stürmisch, zu niederschlagsreich ist, dürfen die schützenden Gebäude nicht mehr verlassen, es sei denn, sie werden notfalls von denen gerettet, deren";Analystische Wabenverbrennung;4;3;9;9;4;1;3
ZO_030_018;ZO_030;220709;Der Klimawandel droht Europas Spaltung zu vertiefen;171;1;1;5;1;2;2;2;1;"Jeder redet von der Katastrophe aber kaum einer will sich einschränken.
Das erwartet man immer von anderen. Also dreht man sich im Kreis.

Konsum ist halt wichtig für's Wachstum.... Wird ja von Politikern und den Medien immer schön betont. Es bedarf an Wachstum, tja so wird das aber nichts um die Katastrophe zu mindern.";Büffelmozzarella;4;9;1;6;4;4;3
